record_id,industry_sector,age_group,experience_level,shift_type,weekly_hours,ppe_compliance,education_level,season,employment_type,safety_training_hrs,site_hazard_score,equipment_age_yrs,prev_incidents_3yr,near_misses_3yr,team_size,overtime_days_month,accident_probability,accident_occurred
W-12457,Construction,26-35,7-15yr,Day,42,Partial,Vocational,Autumn,Permanent,8,4.8,8,0,1,8,1,0.606,1
W-12458,Manufacturing,26-35,1-3yr,Night,39,Full,Secondary,Winter,Contractor,10,4.9,13,1,1,14,0,0.7906,1
W-12459,Manufacturing,55+,7-15yr,Rotating,45,Full,Secondary,Spring,Permanent,16,2.6,4,0,0,20,3,0.4124,0
W-12460,Manufacturing,18-25,7-15yr,Evening,40,Full,Secondary,Spring,Agency,35,2.3,3,2,4,14,2,0.5418,0
W-12461,Construction,46-55,7-15yr,Night,48,Full,Vocational,Autumn,Permanent,15,4.4,6,1,1,23,1,0.7329,1
W-12462,Transportation,26-35,7-15yr,Rotating,40,Full,Secondary,Spring,Temporary,78,2.4,6,3,5,13,3,0.5885,0
W-12463,Chemical,46-55,3-7yr,Day,65,Full,Secondary,Spring,Permanent,14,4.0,1,0,1,12,3,0.6081,1
W-12464,Transportation,36-45,3-7yr,Day,39,Full,Degree,Summer,Permanent,8,1.0,20,0,0,8,4,0.1251,0
W-12465,Manufacturing,18-25,<1yr,Day,42,Partial,Secondary,Spring,Permanent,46,4.9,4,2,3,12,5,0.8412,1
W-12466,Construction,55+,1-3yr,Day,48,Full,Degree,Winter,Agency,8,7.3,3,0,0,13,2,0.8033,1
W-12467,Construction,18-25,7-15yr,Night,53,Partial,Vocational,Summer,Temporary,10,3.7,30,3,5,9,5,0.97,1
W-12468,Construction,36-45,3-7yr,Day,51,Full,Degree,Autumn,Agency,21,4.6,20,2,4,19,5,0.7842,1
W-12469,Mining,46-55,1-3yr,Day,43,None,Secondary,Spring,Permanent,3,6.5,14,1,3,13,2,0.97,1
W-12470,Agriculture,18-25,1-3yr,Day,39,Full,Vocational,Autumn,Permanent,6,5.5,31,1,1,19,1,0.6938,0
W-12471,Agriculture,36-45,1-3yr,Day,57,None,Vocational,Winter,Permanent,7,2.3,8,1,2,16,5,0.7856,0
W-12472,Agriculture,46-55,7-15yr,Day,38,Full,Primary,Winter,Permanent,57,3.1,6,2,3,21,4,0.3395,0
W-12473,Manufacturing,55+,3-7yr,Day,44,Partial,Vocational,Autumn,Contractor,13,4.8,3,1,1,8,3,0.6378,1
W-12474,Manufacturing,46-55,<1yr,Rotating,49,Full,Secondary,Spring,Permanent,17,4.9,10,0,0,24,2,0.6009,1
W-12475,Agriculture,26-35,7-15yr,Night,54,Full,Secondary,Summer,Contractor,16,1.5,6,0,1,19,4,0.5368,1
W-12476,Manufacturing,36-45,1-3yr,Night,53,None,Degree,Spring,Permanent,1,2.7,8,2,3,10,7,0.97,1
W-12477,Construction,36-45,7-15yr,Rotating,44,Full,Vocational,Summer,Agency,10,5.4,4,3,5,14,0,0.9164,1
W-12478,Manufacturing,36-45,<1yr,Rotating,50,Full,Vocational,Autumn,Agency,21,4.0,1,1,1,10,1,0.7628,0
W-12479,Construction,46-55,15+yr,Day,33,None,Secondary,Summer,Contractor,0,4.5,5,1,2,6,4,0.9674,1
W-12480,Construction,18-25,<1yr,Rotating,66,Full,Vocational,Winter,Contractor,35,4.2,10,2,3,28,4,0.97,1
W-12481,Transportation,18-25,7-15yr,Evening,39,Full,Secondary,Spring,Temporary,8,2.7,3,1,1,18,1,0.4459,1
W-12482,Transportation,36-45,3-7yr,Day,53,Partial,Degree,Summer,Contractor,43,3.5,24,0,0,17,7,0.5139,1
W-12483,Construction,55+,<1yr,Evening,38,Partial,Secondary,Autumn,Contractor,6,3.1,12,0,0,7,1,0.8765,0
W-12484,Construction,36-45,<1yr,Day,51,Partial,Degree,Winter,Permanent,1,3.3,1,0,0,9,4,0.949,1
W-12485,Agriculture,55+,3-7yr,Day,37,None,Degree,Spring,Temporary,0,4.2,7,2,3,28,2,0.97,1
W-12486,Construction,55+,7-15yr,Day,53,Full,Secondary,Winter,Contractor,27,5.4,8,1,1,6,4,0.637,1
W-12487,Manufacturing,46-55,<1yr,Day,61,Partial,Primary,Autumn,Contractor,8,3.2,3,1,1,8,4,0.8527,1
W-12488,Construction,46-55,7-15yr,Night,50,Full,Degree,Spring,Permanent,8,5.8,7,0,0,16,2,0.6811,1
W-12489,Construction,46-55,7-15yr,Day,50,Partial,Vocational,Winter,Temporary,3,5.9,9,0,0,18,1,0.837,1
W-12490,Transportation,46-55,1-3yr,Night,57,Full,Secondary,Spring,Permanent,7,2.8,5,1,1,10,4,0.6101,1
W-12491,Transportation,36-45,<1yr,Day,41,Full,Degree,Autumn,Contractor,9,2.8,13,0,0,13,2,0.4154,1
W-12492,Construction,18-25,15+yr,Day,53,Full,Degree,Spring,Contractor,7,4.4,6,3,5,14,5,0.8905,1
W-12493,Manufacturing,18-25,1-3yr,Day,42,Partial,Vocational,Summer,Permanent,6,3.1,6,1,1,19,0,0.7206,1
W-12494,Construction,18-25,<1yr,Rotating,66,Full,Degree,Winter,Permanent,13,5.3,2,1,1,16,5,0.97,0
W-12495,Construction,18-25,7-15yr,Rotating,39,None,Vocational,Autumn,Agency,5,5.5,4,5,10,12,1,0.97,1
W-12496,Chemical,18-25,1-3yr,Day,47,Partial,Vocational,Autumn,Permanent,10,2.3,5,1,1,7,2,0.9252,1
W-12497,Agriculture,46-55,3-7yr,Rotating,40,Full,Primary,Winter,Temporary,10,3.5,1,0,0,2,0,0.5248,1
W-12498,Mining,36-45,<1yr,Night,59,None,Degree,Spring,Permanent,20,6.3,12,2,4,12,4,0.97,1
W-12499,Transportation,26-35,15+yr,Day,65,Full,Secondary,Summer,Permanent,10,2.7,11,1,1,13,6,0.4397,1
W-12500,Transportation,46-55,3-7yr,Evening,48,Partial,Secondary,Winter,Permanent,10,4.8,13,1,2,8,3,0.6674,1
W-12501,Transportation,36-45,15+yr,Night,65,Full,Vocational,Winter,Permanent,10,2.7,7,1,1,13,3,0.4107,0
W-12502,Construction,18-25,3-7yr,Evening,52,Partial,Primary,Summer,Permanent,21,5.2,4,3,5,4,7,0.97,1
W-12503,Construction,46-55,1-3yr,Evening,59,Full,Vocational,Summer,Permanent,79,6.0,5,1,2,20,5,0.8016,1
W-12504,Agriculture,26-35,15+yr,Evening,52,Partial,Secondary,Autumn,Agency,2,3.4,9,0,1,12,6,0.749,1
W-12505,Manufacturing,36-45,1-3yr,Day,60,None,Primary,Spring,Permanent,33,6.3,14,3,5,11,5,0.97,1
W-12506,Chemical,26-35,3-7yr,Day,58,Full,Vocational,Winter,Permanent,6,4.4,5,0,1,25,9,0.5406,0
W-12507,Agriculture,36-45,<1yr,Evening,42,None,Vocational,Spring,Temporary,15,1.9,4,1,1,26,1,0.859,1
W-12508,Chemical,46-55,15+yr,Night,46,Full,Vocational,Autumn,Contractor,40,3.2,5,1,2,19,2,0.5898,1
W-12509,Construction,18-25,<1yr,Night,48,Partial,Vocational,Winter,Temporary,12,4.9,13,3,5,11,4,0.97,1
W-12510,Transportation,55+,7-15yr,Evening,41,Full,Vocational,Autumn,Permanent,10,3.3,2,0,0,3,1,0.2601,1
W-12511,Manufacturing,18-25,3-7yr,Day,50,Full,Vocational,Summer,Contractor,8,2.6,26,1,1,16,1,0.614,0
W-12512,Chemical,36-45,<1yr,Day,57,None,Secondary,Spring,Permanent,16,6.3,15,1,2,7,8,0.97,1
W-12513,Construction,46-55,<1yr,Rotating,53,None,Secondary,Autumn,Contractor,0,6.2,1,1,1,35,5,0.97,1
W-12514,Mining,55+,15+yr,Day,43,Full,Degree,Winter,Contractor,13,6.1,5,1,1,18,3,0.6707,1
W-12515,Transportation,26-35,7-15yr,Evening,47,Full,Vocational,Spring,Agency,25,3.9,7,2,3,10,2,0.5121,0
W-12516,Manufacturing,18-25,7-15yr,Day,30,Full,Secondary,Spring,Contractor,26,4.9,12,3,5,13,4,0.578,1
W-12517,Manufacturing,46-55,3-7yr,Day,36,Full,Secondary,Summer,Permanent,11,2.9,9,1,1,16,1,0.3913,1
W-12518,Chemical,18-25,1-3yr,Day,43,Full,Degree,Autumn,Agency,14,4.9,5,2,3,17,3,0.9115,1
W-12519,Manufacturing,36-45,7-15yr,Night,54,Full,Degree,Summer,Contractor,7,2.1,3,0,0,11,4,0.394,1
W-12520,Agriculture,46-55,3-7yr,Evening,44,Partial,Degree,Autumn,Permanent,10,6.5,12,0,0,3,4,0.4888,0
W-12521,Construction,36-45,7-15yr,Evening,47,Partial,Vocational,Autumn,Temporary,7,4.6,5,1,3,18,1,0.7134,1
W-12522,Transportation,26-35,3-7yr,Rotating,47,Partial,Degree,Summer,Permanent,28,1.0,19,2,3,11,2,0.6817,1
W-12523,Agriculture,36-45,15+yr,Day,42,Full,Vocational,Winter,Temporary,13,3.3,9,1,1,14,1,0.3782,1
W-12524,Manufacturing,55+,<1yr,Day,36,Partial,Vocational,Spring,Permanent,12,3.0,6,0,0,24,1,0.5189,0
W-12525,Construction,36-45,<1yr,Day,49,Full,Degree,Spring,Permanent,11,6.1,2,0,2,24,0,0.6724,0
W-12526,Mining,46-55,15+yr,Day,42,Full,Secondary,Spring,Temporary,9,6.6,32,0,0,15,4,0.6046,0
W-12527,Construction,26-35,7-15yr,Rotating,50,Full,Degree,Winter,Temporary,7,6.2,3,2,5,3,2,0.8933,1
W-12528,Construction,26-35,1-3yr,Rotating,43,Partial,Secondary,Winter,Permanent,8,5.1,8,0,0,91,2,0.872,1
W-12529,Agriculture,26-35,7-15yr,Evening,50,Full,Secondary,Winter,Permanent,15,4.3,2,1,3,7,0,0.439,1
W-12530,Construction,36-45,3-7yr,Evening,46,Full,Degree,Summer,Temporary,12,2.5,0,2,3,5,0,0.7382,0
W-12531,Construction,26-35,<1yr,Rotating,51,Full,Vocational,Summer,Permanent,15,4.8,4,0,0,10,5,0.9011,1
W-12532,Agriculture,36-45,7-15yr,Evening,39,Full,Secondary,Summer,Permanent,16,5.8,17,0,0,19,4,0.3933,0
W-12533,Construction,36-45,1-3yr,Day,39,None,Vocational,Autumn,Contractor,0,7.2,3,2,3,6,1,0.97,1
W-12534,Manufacturing,46-55,<1yr,Night,52,Full,Degree,Winter,Permanent,9,2.6,1,0,1,11,5,0.6316,1
W-12535,Construction,18-25,1-3yr,Night,38,Partial,Degree,Spring,Agency,23,5.1,2,1,1,2,2,0.97,1
W-12536,Mining,46-55,3-7yr,Evening,52,None,Vocational,Autumn,Contractor,3,5.5,7,3,6,26,7,0.97,0
W-12537,Agriculture,36-45,<1yr,Day,45,Full,Vocational,Spring,Permanent,11,2.0,3,0,0,24,2,0.3897,0
W-12538,Agriculture,18-25,15+yr,Day,38,None,Vocational,Winter,Permanent,0,4.0,7,2,3,9,3,0.97,1
W-12539,Construction,18-25,3-7yr,Evening,33,Full,Degree,Winter,Permanent,14,4.6,5,2,3,5,4,0.8704,0
W-12540,Construction,36-45,1-3yr,Day,54,None,Degree,Winter,Permanent,8,3.8,1,1,1,8,3,0.9241,1
W-12541,Construction,26-35,7-15yr,Evening,28,Full,Secondary,Spring,Temporary,16,3.3,3,1,2,21,3,0.7074,1
W-12542,Manufacturing,18-25,7-15yr,Day,49,Full,Vocational,Summer,Permanent,24,4.6,7,1,3,11,2,0.4684,0
W-12543,Chemical,18-25,3-7yr,Evening,47,Full,Secondary,Spring,Agency,9,2.8,11,1,1,3,2,0.8461,1
W-12544,Construction,18-25,1-3yr,Day,51,Partial,Vocational,Winter,Permanent,0,5.8,3,2,5,19,4,0.97,1
W-12545,Construction,55+,<1yr,Rotating,40,Full,Secondary,Spring,Permanent,16,6.3,6,0,2,3,1,0.7438,1
W-12546,Construction,46-55,7-15yr,Day,40,Partial,Degree,Winter,Contractor,3,4.5,3,0,0,10,1,0.7085,0
W-12547,Agriculture,36-45,1-3yr,Evening,48,Full,Vocational,Autumn,Permanent,8,4.4,7,0,0,9,1,0.367,1
W-12548,Agriculture,55+,<1yr,Day,46,Full,Degree,Autumn,Temporary,18,1.9,3,2,4,7,3,0.7532,1
W-12549,Agriculture,36-45,7-15yr,Day,53,Full,Degree,Summer,Contractor,15,4.7,6,1,1,5,8,0.4299,0
W-12550,Transportation,46-55,1-3yr,Night,49,Partial,Degree,Autumn,Permanent,23,3.8,7,1,2,16,4,0.6738,1
W-12551,Manufacturing,26-35,15+yr,Day,57,None,Secondary,Summer,Permanent,13,3.7,7,1,1,24,4,0.6753,0
W-12552,Construction,36-45,7-15yr,Evening,47,None,Secondary,Autumn,Permanent,3,5.7,4,3,6,12,3,0.97,1
W-12553,Manufacturing,18-25,3-7yr,Day,58,Full,Vocational,Summer,Permanent,10,3.6,7,1,2,15,6,0.5011,0
W-12554,Agriculture,26-35,7-15yr,Evening,59,Full,Degree,Winter,Temporary,51,2.3,0,3,5,14,5,0.7533,1
W-12555,Agriculture,18-25,3-7yr,Night,64,Partial,Primary,Winter,Agency,13,4.2,9,2,3,32,3,0.97,1
W-12556,Mining,26-35,7-15yr,Rotating,43,Partial,Degree,Autumn,Temporary,54,6.1,10,0,1,18,5,0.8231,1
W-12557,Agriculture,18-25,7-15yr,Evening,55,Full,Secondary,Winter,Contractor,16,4.4,1,1,1,10,5,0.7467,1
W-12558,Agriculture,26-35,<1yr,Night,49,None,Vocational,Autumn,Permanent,0,3.7,12,2,4,4,3,0.97,1
W-12559,Transportation,46-55,15+yr,Night,49,Full,Degree,Autumn,Agency,19,2.8,3,1,1,4,0,0.5156,1
W-12560,Mining,26-35,7-15yr,Day,52,Partial,Degree,Winter,Contractor,28,6.6,3,0,0,13,4,0.7276,1
W-12561,Transportation,46-55,15+yr,Rotating,46,Full,Secondary,Winter,Agency,18,1.0,7,0,0,8,2,0.26,0
W-12562,Construction,36-45,7-15yr,Evening,32,Full,Vocational,Autumn,Contractor,13,6.2,4,0,0,31,3,0.555,0
W-12563,Agriculture,36-45,3-7yr,Day,46,Full,Vocational,Spring,Contractor,8,3.2,5,0,0,14,1,0.3238,1
W-12564,Chemical,26-35,1-3yr,Rotating,64,None,Vocational,Summer,Permanent,11,4.8,7,2,3,8,4,0.97,1
W-12565,Manufacturing,55+,1-3yr,Day,43,Full,Vocational,Summer,Temporary,10,2.3,8,0,0,5,1,0.4487,0
W-12566,Transportation,18-25,1-3yr,Evening,45,None,Primary,Autumn,Permanent,2,4.2,4,2,6,19,2,0.97,1
W-12567,Agriculture,36-45,1-3yr,Evening,49,Full,Secondary,Winter,Permanent,19,4.9,5,0,0,26,3,0.3955,0
W-12568,Construction,36-45,3-7yr,Evening,43,Partial,Secondary,Autumn,Permanent,8,5.4,19,0,0,6,2,0.7821,1
W-12569,Mining,26-35,7-15yr,Night,48,Partial,Secondary,Winter,Contractor,9,4.5,1,2,4,10,3,0.97,1
W-12570,Construction,26-35,1-3yr,Day,47,Partial,Secondary,Spring,Permanent,2,3.9,12,0,1,54,3,0.8494,1
W-12571,Chemical,26-35,3-7yr,Day,42,Partial,Degree,Spring,Agency,20,4.6,5,1,2,18,4,0.785,0
W-12572,Transportation,46-55,1-3yr,Day,56,Partial,Secondary,Winter,Contractor,1,1.3,8,3,5,23,7,0.908,1
W-12573,Construction,46-55,7-15yr,Day,62,Partial,Vocational,Spring,Permanent,2,6.2,3,0,0,13,5,0.8745,1
W-12574,Construction,55+,15+yr,Night,53,None,Degree,Winter,Permanent,0,5.3,1,4,8,9,6,0.97,1
W-12575,Mining,26-35,7-15yr,Night,46,Full,Secondary,Autumn,Permanent,20,5.4,13,0,1,10,2,0.7711,1
W-12576,Manufacturing,26-35,<1yr,Evening,50,Full,Vocational,Summer,Contractor,38,2.7,14,0,1,10,2,0.5597,1
W-12577,Construction,18-25,3-7yr,Day,36,Partial,Secondary,Winter,Permanent,0,5.5,7,1,1,5,1,0.97,1
W-12578,Mining,55+,7-15yr,Evening,34,Full,Secondary,Winter,Permanent,8,5.6,20,0,0,11,2,0.593,1
W-12579,Manufacturing,26-35,3-7yr,Day,45,Partial,Vocational,Summer,Permanent,5,3.7,1,0,0,9,2,0.5017,1
W-12580,Construction,26-35,15+yr,Night,60,Full,Secondary,Summer,Permanent,9,3.8,1,1,1,19,6,0.7347,0
W-12581,Transportation,46-55,<1yr,Day,57,Full,Vocational,Summer,Contractor,17,1.7,21,1,4,25,4,0.675,1
W-12582,Chemical,36-45,1-3yr,Evening,49,Partial,Secondary,Autumn,Permanent,0,7.1,9,0,0,14,2,0.887,1
W-12583,Transportation,36-45,1-3yr,Evening,51,Full,Degree,Autumn,Permanent,16,4.2,6,3,5,17,5,0.7041,1
W-12584,Transportation,18-25,7-15yr,Rotating,50,Full,Secondary,Summer,Temporary,15,2.5,6,2,4,21,1,0.6784,1
W-12585,Construction,36-45,3-7yr,Day,45,Full,Primary,Spring,Permanent,6,4.1,6,1,1,11,1,0.4371,0
W-12586,Construction,46-55,<1yr,Day,36,Full,Vocational,Summer,Permanent,11,4.2,4,1,2,4,3,0.7052,1
W-12587,Construction,36-45,1-3yr,Rotating,58,None,Secondary,Autumn,Permanent,26,4.5,8,1,2,13,6,0.97,1
W-12588,Transportation,26-35,3-7yr,Day,42,Partial,Secondary,Winter,Permanent,2,2.4,1,0,1,27,3,0.5466,1
W-12589,Chemical,18-25,15+yr,Night,56,None,Secondary,Autumn,Permanent,27,5.3,10,3,5,9,4,0.97,1
W-12590,Agriculture,26-35,3-7yr,Night,49,Partial,Degree,Spring,Contractor,15,6.2,13,0,0,8,3,0.811,1
W-12591,Transportation,36-45,1-3yr,Day,38,None,Vocational,Autumn,Contractor,0,5.6,4,2,3,10,1,0.9533,1
W-12592,Agriculture,18-25,3-7yr,Day,39,Full,Secondary,Autumn,Agency,6,6.2,15,1,2,7,2,0.7523,1
W-12593,Manufacturing,36-45,1-3yr,Day,41,Full,Degree,Winter,Permanent,12,2.4,9,0,0,6,1,0.3381,0
W-12594,Manufacturing,36-45,3-7yr,Night,50,Full,Vocational,Summer,Agency,16,4.6,10,2,4,8,5,0.6918,0
W-12595,Construction,46-55,3-7yr,Night,59,Partial,Secondary,Winter,Permanent,1,5.6,1,0,2,11,5,0.9545,1
W-12596,Construction,18-25,7-15yr,Night,55,Full,Degree,Autumn,Temporary,6,5.1,9,2,3,22,3,0.97,1
W-12597,Agriculture,46-55,15+yr,Evening,39,Full,Primary,Winter,Temporary,6,4.0,2,1,1,4,1,0.4795,0
W-12598,Manufacturing,36-45,1-3yr,Day,35,Full,Vocational,Spring,Permanent,23,4.3,7,1,2,12,0,0.4091,1
W-12599,Mining,26-35,7-15yr,Day,51,Full,Degree,Winter,Permanent,23,6.3,5,0,0,15,8,0.6168,1
W-12600,Mining,55+,15+yr,Rotating,64,Full,Secondary,Summer,Permanent,19,6.1,1,2,5,2,4,0.9044,1
W-12601,Construction,18-25,3-7yr,Rotating,56,None,Secondary,Winter,Permanent,11,5.7,2,2,5,12,4,0.97,1
W-12602,Manufacturing,36-45,<1yr,Day,62,Full,Vocational,Spring,Permanent,11,3.6,7,3,5,5,5,0.8456,1
W-12603,Manufacturing,26-35,7-15yr,Day,42,Full,Vocational,Summer,Permanent,7,2.6,9,0,2,12,6,0.3275,1
W-12604,Manufacturing,36-45,7-15yr,Night,49,Full,Degree,Summer,Permanent,7,2.9,5,1,2,8,2,0.447,0
W-12605,Transportation,36-45,1-3yr,Day,56,Full,Primary,Autumn,Temporary,10,1.0,1,0,1,11,5,0.3452,1
W-12606,Manufacturing,18-25,3-7yr,Evening,32,Partial,Vocational,Autumn,Permanent,5,4.6,10,4,7,4,1,0.906,1
W-12607,Agriculture,36-45,3-7yr,Day,49,Full,Degree,Spring,Agency,34,2.7,25,2,4,6,5,0.5904,1
W-12608,Transportation,36-45,1-3yr,Day,48,Full,Vocational,Winter,Contractor,11,2.9,16,2,3,6,4,0.6091,1
W-12609,Transportation,46-55,7-15yr,Day,57,Partial,Vocational,Winter,Permanent,6,3.1,6,2,3,12,4,0.5663,1
W-12610,Transportation,18-25,7-15yr,Day,38,Full,Degree,Spring,Permanent,12,3.6,11,1,1,6,0,0.3587,0
W-12611,Construction,26-35,15+yr,Day,44,Full,Vocational,Summer,Contractor,21,5.7,4,1,1,16,2,0.549,1
W-12612,Construction,36-45,3-7yr,Day,40,Full,Degree,Winter,Permanent,6,6.2,3,0,0,10,5,0.509,0
W-12613,Construction,18-25,3-7yr,Day,45,Full,Secondary,Winter,Permanent,13,4.8,10,1,2,16,2,0.6932,0
W-12614,Construction,36-45,3-7yr,Day,36,Full,Vocational,Winter,Agency,30,3.7,6,2,3,2,1,0.6477,0
W-12615,Chemical,18-25,1-3yr,Day,50,Full,Primary,Winter,Contractor,30,4.8,1,3,5,30,0,0.8903,1
W-12616,Agriculture,26-35,7-15yr,Day,47,Full,Degree,Winter,Permanent,22,3.1,5,2,4,12,0,0.4298,1
W-12617,Construction,46-55,7-15yr,Evening,43,Full,Vocational,Autumn,Temporary,12,5.9,5,0,1,48,3,0.6347,0
W-12618,Construction,46-55,7-15yr,Rotating,51,Full,Vocational,Summer,Contractor,9,5.6,4,1,2,4,6,0.7385,0
W-12619,Construction,36-45,7-15yr,Day,49,Full,Secondary,Autumn,Permanent,7,3.9,19,1,1,4,2,0.6066,0
W-12620,Agriculture,46-55,3-7yr,Day,57,Full,Secondary,Winter,Permanent,13,4.3,4,2,3,11,4,0.6295,0
W-12621,Agriculture,36-45,1-3yr,Day,45,Full,Secondary,Spring,Permanent,29,2.6,13,0,0,10,3,0.2961,0
W-12622,Transportation,36-45,15+yr,Night,60,Partial,Vocational,Autumn,Agency,5,2.5,35,2,3,5,5,0.8417,1
W-12623,Chemical,55+,3-7yr,Day,39,Full,Secondary,Winter,Permanent,14,4.6,6,1,1,8,2,0.5871,1
W-12624,Construction,36-45,15+yr,Day,41,Partial,Vocational,Spring,Temporary,4,2.9,5,0,0,44,2,0.5298,0
W-12625,Manufacturing,36-45,3-7yr,Rotating,61,Full,Degree,Winter,Permanent,12,5.0,5,0,0,29,5,0.6026,0
W-12626,Construction,26-35,1-3yr,Day,55,Full,Vocational,Winter,Permanent,7,4.4,9,0,1,14,9,0.7015,1
W-12627,Manufacturing,46-55,15+yr,Rotating,35,Partial,Vocational,Spring,Contractor,14,2.3,7,4,8,10,2,0.7504,0
W-12628,Chemical,26-35,7-15yr,Night,32,Full,Degree,Winter,Contractor,6,4.6,10,0,1,7,1,0.5979,0
W-12629,Mining,18-25,7-15yr,Night,62,Full,Secondary,Autumn,Permanent,49,4.7,0,2,4,21,3,0.97,1
W-12630,Agriculture,26-35,<1yr,Evening,44,Partial,Vocational,Summer,Contractor,5,6.8,7,1,2,9,0,0.97,1
W-12631,Manufacturing,18-25,7-15yr,Day,40,Partial,Secondary,Autumn,Temporary,3,4.2,1,2,3,19,2,0.9122,1
W-12632,Construction,26-35,3-7yr,Night,52,Full,Vocational,Spring,Permanent,16,3.5,5,1,2,17,6,0.8041,1
W-12633,Construction,46-55,3-7yr,Day,41,None,Vocational,Autumn,Permanent,23,6.2,8,2,3,3,1,0.8795,1
W-12634,Mining,36-45,15+yr,Evening,46,Partial,Degree,Winter,Permanent,25,4.2,13,0,0,35,2,0.6203,0
W-12635,Agriculture,18-25,7-15yr,Day,43,Full,Vocational,Summer,Permanent,37,4.1,16,2,3,13,2,0.6013,0
W-12636,Construction,46-55,<1yr,Day,43,Partial,Secondary,Summer,Contractor,1,6.7,15,1,3,4,2,0.97,1
W-12637,Agriculture,36-45,3-7yr,Evening,30,Partial,Primary,Winter,Permanent,3,3.5,13,0,1,16,3,0.6541,0
W-12638,Transportation,36-45,3-7yr,Evening,37,Full,Vocational,Summer,Temporary,6,1.6,7,0,0,11,4,0.2611,0
W-12639,Manufacturing,26-35,15+yr,Day,54,Partial,Degree,Autumn,Permanent,1,3.3,2,0,1,2,6,0.6082,1
W-12640,Transportation,46-55,1-3yr,Evening,52,Full,Primary,Winter,Permanent,8,1.7,3,0,0,8,4,0.4234,1
W-12641,Manufacturing,26-35,7-15yr,Night,51,Full,Secondary,Autumn,Permanent,7,1.0,7,0,0,20,5,0.4682,1
W-12642,Agriculture,18-25,7-15yr,Evening,52,Partial,Degree,Summer,Permanent,4,5.0,16,1,2,18,3,0.7982,1
W-12643,Transportation,26-35,<1yr,Evening,46,Partial,Degree,Spring,Permanent,6,3.6,11,2,3,30,1,0.9093,1
W-12644,Chemical,36-45,<1yr,Night,36,Partial,Vocational,Summer,Permanent,4,3.6,31,2,5,2,0,0.97,1
W-12645,Manufacturing,36-45,3-7yr,Night,41,Full,Secondary,Spring,Permanent,12,4.3,5,1,2,10,1,0.5909,0
W-12646,Manufacturing,26-35,7-15yr,Evening,49,Partial,Secondary,Summer,Contractor,24,3.5,6,0,0,28,2,0.488,1
W-12647,Construction,18-25,3-7yr,Rotating,35,Full,Degree,Summer,Temporary,27,4.3,8,2,4,7,4,0.936,1
W-12648,Construction,36-45,7-15yr,Day,39,Partial,Vocational,Winter,Permanent,39,5.7,15,2,3,4,1,0.7247,1
W-12649,Agriculture,36-45,3-7yr,Day,40,Partial,Primary,Winter,Permanent,18,3.4,12,1,2,2,1,0.5609,1
W-12650,Chemical,26-35,7-15yr,Night,52,Partial,Secondary,Spring,Permanent,22,2.7,5,1,1,6,5,0.8108,1
W-12651,Manufacturing,46-55,<1yr,Day,44,Full,Vocational,Summer,Contractor,20,5.9,7,0,2,12,2,0.4943,1
W-12652,Construction,55+,<1yr,Rotating,50,Partial,Secondary,Autumn,Contractor,2,7.3,2,0,1,2,0,0.97,1
W-12653,Manufacturing,26-35,7-15yr,Day,49,Full,Vocational,Autumn,Contractor,39,4.8,9,1,1,8,0,0.4746,0
W-12654,Manufacturing,36-45,7-15yr,Night,52,Partial,Degree,Autumn,Permanent,2,3.3,4,2,5,5,4,0.763,1
W-12655,Manufacturing,18-25,3-7yr,Evening,52,Full,Degree,Winter,Permanent,19,5.1,15,1,1,11,6,0.7099,1
W-12656,Construction,36-45,3-7yr,Day,47,Full,Vocational,Autumn,Permanent,9,4.6,9,0,0,9,0,0.5552,0
W-12657,Agriculture,26-35,3-7yr,Night,42,Full,Secondary,Spring,Temporary,7,2.2,8,0,0,31,5,0.5448,1
W-12658,Construction,26-35,<1yr,Night,40,Partial,Secondary,Winter,Temporary,2,4.1,5,0,1,8,3,0.97,1
W-12659,Mining,46-55,7-15yr,Rotating,52,Full,Secondary,Summer,Agency,9,7.4,4,0,0,4,3,0.9281,1
W-12660,Transportation,46-55,3-7yr,Day,45,Full,Secondary,Autumn,Temporary,11,1.6,2,0,0,45,1,0.2452,0
W-12661,Construction,18-25,3-7yr,Evening,45,Partial,Secondary,Winter,Permanent,0,3.7,8,2,3,10,1,0.97,1
W-12662,Agriculture,18-25,3-7yr,Rotating,43,Full,Secondary,Spring,Temporary,16,3.2,10,3,5,5,2,0.8598,1
W-12663,Agriculture,26-35,7-15yr,Day,45,Full,Vocational,Autumn,Temporary,25,2.4,2,1,2,34,3,0.3688,0
W-12664,Agriculture,36-45,1-3yr,Day,33,Partial,Vocational,Winter,Permanent,17,4.1,4,0,2,41,1,0.6763,0
W-12665,Manufacturing,46-55,3-7yr,Day,34,Full,Secondary,Autumn,Permanent,27,5.3,4,0,1,13,5,0.2705,0
W-12666,Manufacturing,36-45,3-7yr,Rotating,72,Partial,Secondary,Summer,Temporary,46,5.9,6,1,1,8,5,0.8368,1
W-12667,Transportation,36-45,7-15yr,Day,28,Full,Vocational,Autumn,Permanent,71,3.2,2,1,1,6,4,0.1512,0
W-12668,Transportation,46-55,3-7yr,Night,41,Full,Secondary,Spring,Contractor,12,3.2,6,0,1,7,2,0.4201,0
W-12669,Manufacturing,36-45,1-3yr,Evening,36,Full,Secondary,Spring,Agency,14,3.4,23,0,0,51,3,0.528,1
